"knockout","k","retained_nodes","efficiency_sum_before","efficiency_sum_after","D_E","LCC_after","D_LCC","components_after","disconnected_pair_fraction","in_strict","in_relax1"
"COMT+DRD2+GRM5",3,1223,262166.350001568,261991.828572995,0.00066568966067404,1223,0,1,0,FALSE,FALSE
"COMT+DRD2+HCRT",3,1223,262157.116668235,261992.021430138,0.000629756842748797,1223,0,1,0,FALSE,TRUE
"COMT+DRD2+HTR3A",3,1223,262212.500001567,262069.416668234,0.000545677011325796,1223,0,1,0,FALSE,FALSE
"COMT+DRD2+IDO1",3,1223,262135.466668235,261891.059525374,0.000932369610138983,1223,0,1,0,FALSE,FALSE
"COMT+DRD2+NOS1",3,1223,262105.266668235,261881.159525374,0.000855027240425077,1223,0,1,0,FALSE,FALSE
"COMT+DRD2+NPPA",3,1223,262145.466668235,262005.066668233,0.00053558049958391,1223,0,1,0,FALSE,FALSE
"COMT+DRD2+NTRK1",3,1223,262109.566668235,261980.0333349,0.00049419536639439,1223,0,1,0,FALSE,FALSE
"COMT+DRD2+NTRK2",3,1223,262108.100001568,261939.759525375,0.000642255909649836,1223,0,1,0,FALSE,FALSE
"COMT+DRD2+PRKCG",3,1223,262113.733334903,261985.383334901,0.000489672930787721,1223,0,1,0,FALSE,FALSE
"COMT+DRD2+TAC1",3,1223,262118.183334902,261610.883334894,0.00193538652509362,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"COMT+DRD2+TPH1",3,1223,262183.0833349,262042.650001566,0.000535630794893716,1223,0,1,0,FALSE,TRUE
"COMT+DRD2+TRPV1",3,1223,262134.500001569,261574.450001561,0.00213649862953769,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"COMT+DRD2+YWHAZ",3,1223,262089.633334903,261881.2333349,0.000795147817760244,1223,0,1,0,FALSE,FALSE
"COMT+GOT1+MAOA",3,1223,262180.750001568,262049.892858709,0.000499110414695192,1223,0,1,0,FALSE,FALSE
"COMT+GOT1+MAOB",3,1223,262193.433334901,262093.726192044,0.000380280854440418,1223,0,1,0,FALSE,FALSE
"COMT+GOT1+SLC6A3",3,1223,262198.5333349,262070.902382519,0.000486772182735185,1223,0,1,0,FALSE,FALSE
"COMT+GRIN2A+GRM5",3,1223,262137.450001568,261923.592858707,0.000815820642411924,1223,0,1,0,FALSE,FALSE
"COMT+GRIN2A+HTR2A",3,1223,262142.066668235,261972.464287279,0.000646986510448699,1223,0,1,0,FALSE,FALSE
"COMT+GRIN2A+HTR3A",3,1223,262183.600001568,262001.397620613,0.000694941945084349,1223,0,1,0,FALSE,FALSE
"COMT+GRIN2A+MAOB",3,1223,262123.016668235,261945.347620612,0.0006778078853239,1223,0,1,0,FALSE,FALSE
"COMT+GRIN2A+OPRM1",3,1223,262126.916668235,261940.980953946,0.000709334686618712,1223,0,1,0,FALSE,FALSE
"COMT+GRIN2B+GRM5",3,1223,262108.600001568,261905.104763469,0.000776377570586573,1223,0,1,0,FALSE,FALSE
"COMT+GRIN2B+HTR2A",3,1223,262113.216668235,261954.876192041,0.000604091919540695,1223,0,1,0,FALSE,FALSE
"COMT+GRIN2B+HTR3A",3,1223,262154.750001569,261994.609525375,0.000610862386406397,1223,0,1,0,FALSE,FALSE
"COMT+GRIN2B+MAOB",3,1223,262094.166668235,261927.67619204,0.000635231521215585,1223,0,1,0,FALSE,FALSE
"COMT+GRIN2B+NTRK2",3,1223,262050.350001568,261852.602382516,0.000754616885843107,1223,0,1,0,FALSE,FALSE
"COMT+GRIN2B+OPRM1",3,1223,262098.066668235,261923.476192041,0.000666126532002598,1223,0,1,0,FALSE,FALSE
"COMT+GRM5+MAOA",3,1223,262160.266668234,261993.245239661,0.000637096653494762,1223,0,1,0,FALSE,FALSE
"COMT+GRM5+MAOB",3,1223,262172.950001567,262037.028572995,0.000518441847535467,1223,0,1,0,FALSE,FALSE
"COMT+GRM5+SLC6A3",3,1223,262178.050001567,262013.788096803,0.000626528058937148,1223,0,1,0,TRUE,TRUE
"COMT+GSTP1+MAOB",3,1223,262129.883334902,261574.023811082,0.00212054999890698,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"COMT+GSTP1+OPRM1",3,1223,262133.783334902,261569.373811083,0.0021531353823947,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"COMT+HCRT+HTR2A",3,1223,262182.766668234,262064.254763471,0.000452020192893032,1223,0,1,0,FALSE,TRUE
"COMT+HCRT+MAOB",3,1223,262163.716668234,262037.138096804,0.000482822615726075,1223,0,1,0,FALSE,FALSE
"COMT+HCRT+OPRM1",3,1223,262167.616668234,262032.654763471,0.000514792431187905,1223,0,1,0,FALSE,TRUE
"COMT+HTR2A+IDO1",3,1223,262161.116668235,261963.776192041,0.000752745024515278,1223,0,1,0,FALSE,FALSE
"COMT+HTR2A+NOS1",3,1223,262130.916668235,261953.642858708,0.00067627966887629,1223,0,1,0,FALSE,FALSE
"COMT+HTR2A+NPY",3,1223,262132.866668234,261531.052382511,0.00229583681501722,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"COMT+HTR2A+NTRK1",3,1223,262135.216668235,262052.266668233,0.00031643974074036,1223,0,1,0,FALSE,FALSE
"COMT+HTR2A+NTRK2",3,1223,262133.750001568,262012.042858709,0.0004642940592684,1223,0,1,0,FALSE,FALSE
"COMT+HTR2A+PRKCG",3,1223,262139.383334903,262057.616668235,0.000311920573047741,1223,0,1,0,FALSE,FALSE
"COMT+HTR2A+TAC1",3,1223,262143.833334902,261685.500001561,0.0017484040250364,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"COMT+HTR2A+TRPV1",3,1223,262160.150001568,261646.033334894,0.00196107862568284,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"COMT+HTR2A+YWHAZ",3,1223,262115.283334903,261953.6833349,0.00061652261534495,1223,0,1,0,FALSE,FALSE
"COMT+HTR3A+MAOA",3,1223,262206.416668233,262070.566668233,0.000518103262789671,1223,0,1,0,FALSE,FALSE
"COMT+HTR3A+MAOB",3,1223,262219.100001567,262114.266668234,0.000399792895833584,1223,0,1,0,FALSE,FALSE
"COMT+HTR3A+SLC6A3",3,1223,262224.200001566,262090.659525376,0.00050926068680679,1223,0,1,0,FALSE,FALSE
"COMT+IDO1+TPH1",3,1223,262173.2333349,261971.57619204,0.000769175175875492,1223,0,1,0,FALSE,FALSE
"COMT+MAOA+NR1I2",3,1223,262154.133334902,262008.083334899,0.000557115000037745,1223,0,1,0,FALSE,FALSE
"COMT+MAOA+NTRK1",3,1223,262103.483334901,261981.366668232,0.000465910124944235,1223,0,1,0,FALSE,FALSE
"COMT+MAOA+NTRK2",3,1223,262102.016668234,261941.226192041,0.000613465238602395,1223,0,1,0,FALSE,FALSE
"COMT+MAOA+PRKCG",3,1223,262107.650001569,261986.716668233,0.000461388034019405,1223,0,1,0,FALSE,FALSE
"COMT+MAOB+NOS1",3,1223,262111.866668234,261926.442858708,0.000707422414268022,1223,0,1,0,FALSE,FALSE
"COMT+MAOB+NPY",3,1223,262113.816668234,261503.302382511,0.00232919536056275,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"COMT+MAOB+NR1I2",3,1223,262166.816668235,262051.700001566,0.000439097015142775,1223,0,1,0,FALSE,FALSE
"COMT+MAOB+NTRK1",3,1223,262116.166668235,262025.150001566,0.000347237897704411,1223,0,1,0,FALSE,FALSE
"COMT+MAOB+NTRK2",3,1223,262114.700001568,261985.009525375,0.000494785207362014,1223,0,1,0,FALSE,FALSE
"COMT+MAOB+PRKCG",3,1223,262120.333334903,262030.500001568,0.000342717912006463,1223,0,1,0,FALSE,FALSE
"COMT+MAOB+TAC1",3,1223,262124.783334902,261658.383334894,0.00177930523804049,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"COMT+MAOB+TRPV1",3,1223,262141.100001568,261620.816668227,0.00198474536552129,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"COMT+MAOB+YWHAZ",3,1223,262096.233334903,261926.050001566,0.000649316211726925,1223,0,1,0,FALSE,FALSE
"COMT+NPPA+SLC6A3",3,1223,262157.166668234,262027.826192042,0.000493369980444136,1223,0,1,0,FALSE,FALSE
"COMT+NPPA+TH",3,1223,262108.133334902,261927.383334897,0.000689600882294972,1223,0,1,0,FALSE,FALSE
"COMT+NQO1+OPRM1",3,1223,262123.133334901,261896.28214442,0.000865437504865674,1223,0,1,0,FALSE,FALSE
"COMT+NR1I2+RXRA",3,1223,262141.016668236,262008.666668233,0.00050488092891865,1223,0,1,0,FALSE,FALSE
"COMT+NTRK1+NTRK2",3,1223,262072.350001568,261944.226192041,0.000488887169995178,1223,0,1,0,FALSE,FALSE
"COMT+NTRK1+TH",3,1223,262072.233334901,261901.800001564,0.000650329610156208,1223,0,1,0,FALSE,FALSE
"COMT+NTRK2+TAC1",3,1223,262080.966668235,261584.476192036,0.00189441638021504,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"COMT+NTRK2+TH",3,1223,262070.766668235,261861.659525373,0.000797903350764906,1223,0,1,0,FALSE,FALSE
"COMT+OPRM1+PRKCG",3,1223,262124.233334903,262026.133334901,0.00037425002165381,1223,0,1,0,FALSE,FALSE
"COMT+OPRM1+TAC1",3,1223,262128.683334902,261648.300001561,0.00183262406551521,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"COMT+PRKCG+TH",3,1223,262076.400001571,261907.316668233,0.000645168101119808,1223,0,1,0,FALSE,FALSE
"COMT+SLC6A3+TPH1",3,1223,262194.7833349,262064.609525376,0.000496477496113812,1223,0,1,0,FALSE,TRUE
"COMT+TH+TPH1",3,1223,262145.750001569,261956.216668231,0.000723007461827851,1223,0,1,0,FALSE,FALSE
"COMT+TPH1+YWHAZ",3,1223,262127.40000157,261969.266668234,0.000603268995667983,1223,0,1,0,FALSE,FALSE
"CRH+CTSK+HCRT",3,1223,262135.066668235,262032.230953948,0.000392300486896979,1223,0,1,0,TRUE,TRUE
"CRH+CTSK+NFATC1",3,1223,262101.383334901,262030.976192043,0.00026862560571761,1223,0,1,0,FALSE,TRUE
"CRH+CTSK+NPY",3,1223,262085.166668234,261497.678572988,0.00224159231411081,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"CRH+CTSK+SPP1",3,1223,262085.650001569,261995.026192044,0.000345779364588128,1223,0,1,0,FALSE,FALSE
"CRH+CTSK+TAC1",3,1223,262096.133334902,261653.609525371,0.00168840266317649,1222,0.000817661488143884,2,0.00163532297628777,TRUE,TRUE
"CRH+CTSK+TNFSF11",3,1223,262088.033334902,262007.54285871,0.000307112366664253,1223,0,1,0,TRUE,TRUE
"CRH+CYP11B2+HCRT",3,1223,262163.750001568,262086.580953948,0.000294354378205353,1223,0,1,0,TRUE,TRUE
"CRH+CYP11B2+NPY",3,1223,262113.850001568,261552.745239655,0.00214069100854275,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"CRH+CYP11B2+OPRM1",3,1223,262162.450001568,262107.509525377,0.000209566534759897,1223,0,1,0,TRUE,TRUE
"CRH+CYP11B2+TAC1",3,1223,262124.816668236,261707.909525371,0.0015904909278085,1222,0.000817661488143884,2,0.00163532297628777,TRUE,TRUE
"CRH+DRD1+GRIN2A",3,1223,262112.133334901,261986.62381109,0.000478839045773283,1223,0,1,0,FALSE,FALSE
"CRH+DRD1+HCRT",3,1223,262152.833334901,262074.190477758,0.000299988583541633,1223,0,1,0,FALSE,TRUE
"CRH+DRD1+NPPA",3,1223,262141.183334902,262091.65238252,0.000188947618804169,1223,0,1,0,FALSE,TRUE
"CRH+DRD1+NPY",3,1223,262102.933334901,261537.988096798,0.00215543271841723,1222,0.000817661488143884,2,0.00163532297628777,FALSE,TRUE
"CRH+DRD1+OPRM1",3,1223,262151.533334902,262095.25238252,0.000214688625566062,1223,0,1,0,FALSE,TRUE
"CRH+DRD1+SLC6A3",3,1223,262152.733334901,262072.211906328,0.00030715464053388,1223,0,1,0,FALSE,TRUE
"CRH+DRD1+TAC1",3,1223,262113.900001569,261695.519049181,0.00159617995224737,1222,0.000817661488143884,2,0.00163532297628777,FALSE,TRUE
"CRH+DRD2+HCRT",3,1223,262132.200001568,262025.621430138,0.000406583286712947,1223,0,1,0,FALSE,TRUE
"CRH+DRD2+HTR2A",3,1223,262146.050001568,262071.750001567,0.000283429790380874,1223,0,1,0,FALSE,TRUE
"CRH+DRD2+MAOA",3,1223,262114.316668235,262025.3333349,0.000339482919002432,1223,0,1,0,FALSE,FALSE
"CRH+DRD2+OPRM1",3,1223,262130.900001569,262041.7333349,0.000340160838221415,1223,0,1,0,FALSE,TRUE
"CRH+DRD2+SLC6A3",3,1223,262132.100001567,262026.959525375,0.00040109729480442,1223,0,1,0,FALSE,TRUE
"CRH+DRD2+TAC1",3,1223,262093.266668235,261644.483334894,0.00171230394067678,1222,0.000817661488143884,2,0.00163532297628777,FALSE,TRUE
"CRH+DRD2+TH",3,1223,262083.066668235,261927.216668231,0.000594658792668734,1223,0,1,0,FALSE,FALSE
"CRH+EGR1+HCRT",3,1223,262084.650001568,262020.654763471,0.000244177742175222,1223,0,1,0,TRUE,TRUE
"CRH+EGR1+NPY",3,1223,262034.750001567,261486.002382512,0.00209417880281904,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"CRH+EGR1+TAC1",3,1223,262045.716668235,261641.983334895,0.0015406980830418,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"CRH+EPOR+NPY",3,1223,262086.766668234,261542.569049179,0.00207640250583219,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"CRH+EPOR+TAC1",3,1223,262097.733334902,261698.016668229,0.00152506723956458,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"CRH+GABBR1+OPRM1",3,1223,262192.300001568,262000.383334898,0.000731969118349607,1223,0,1,0,TRUE,TRUE
"CRH+GRIN2A+GRM5",3,1223,262112.533334901,261959.992858708,0.00058196559413648,1223,0,1,0,FALSE,FALSE
"CRH+GRIN2A+HTR3A",3,1223,262158.683334902,262037.930953947,0.00046060797765024,1223,0,1,0,FALSE,FALSE
"CRH+GRIN2A+OPRM1",3,1223,262102.000001568,261979.997620613,0.000465476726442704,1223,0,1,0,FALSE,FALSE
"CRH+GRIN2B+GRM5",3,1223,262083.683334901,261941.771430136,0.000541475543074821,1223,0,1,0,FALSE,FALSE
"CRH+GRIN2B+HTR3A",3,1223,262129.833334902,262031.309525376,0.000375858818787767,1223,0,1,0,FALSE,FALSE
"CRH+GRIN2B+NTRK2",3,1223,262025.433334901,261889.98571585,0.000516925465315121,1223,0,1,0,FALSE,FALSE
"CRH+GRIN2B+OPRM1",3,1223,262073.150001568,261962.759525375,0.000421220091385677,1223,0,1,0,FALSE,FALSE
"CRH+GRM5+HTR2A",3,1223,262167.083334901,262098.361906329,0.000262128363703651,1223,0,1,0,TRUE,TRUE
"CRH+GRM5+NPY",3,1223,262103.3333349,261507.323811083,0.00227394866075936,1222,0.000817661488143884,2,0.00163532297628777,TRUE,TRUE
"CRH+GRM5+TAC1",3,1223,262114.300001568,261671.645239656,0.00168878524334359,1222,0.000817661488143884,2,0.00163532297628777,TRUE,TRUE
"CRH+HCRT+HTR2A",3,1223,262157.850001568,262096.971430138,0.000232221050900483,1223,0,1,0,FALSE,TRUE
"CRH+HCRT+MAOB",3,1223,262138.800001568,262075.471430138,0.00024158412043318,1223,0,1,0,FALSE,TRUE
"CRH+HCRT+NFATC1",3,1223,262110.316668234,262046.754763471,0.00024250058361186,1223,0,1,0,TRUE,TRUE
"CRH+HCRT+NPPA",3,1223,262132.350001568,262064.338096805,0.00025945635768565,1223,0,1,0,FALSE,TRUE
"CRH+HCRT+NR1H4",3,1223,262133.566668235,262045.480953948,0.000336033707573291,1223,0,1,0,TRUE,TRUE
"CRH+HCRT+NTRK1",3,1223,262096.450001567,262039.371430138,0.000217776972672112,1223,0,1,0,TRUE,TRUE
"CRH+HCRT+NTRK2",3,1223,262094.983334901,261999.147620613,0.0003656526083331,1223,0,1,0,TRUE,TRUE
"CRH+HCRT+PRKCG",3,1223,262100.616668235,262044.638096806,0.000213576649079061,1223,0,1,0,TRUE,TRUE
"CRH+HCRT+RARA",3,1223,262111.550001568,262014.85476347,0.000368908726446682,1223,0,1,0,TRUE,TRUE
"CRH+HCRT+TNFSF11",3,1223,262096.966668235,262028.104763472,0.000262734459077318,1223,0,1,0,TRUE,TRUE
"CRH+HTR2A+MAOA",3,1223,262139.966668235,262092.650001567,0.000180501536141686,1223,0,1,0,FALSE,FALSE
"CRH+HTR2A+NPY",3,1223,262107.950001567,261563.235715845,0.00207820589081253,1222,0.000817661488143884,2,0.00163532297628777,FALSE,TRUE
"CRH+HTR2A+OPRM1",3,1223,262156.550001568,262116.633334901,0.000152262709693263,1223,0,1,0,FALSE,TRUE
"CRH+HTR2A+SLC6A3",3,1223,262157.750001567,262097.692858709,0.0002290878025063,1223,0,1,0,FALSE,TRUE
"CRH+HTR2A+TAC1",3,1223,262118.916668235,261718.300001562,0.00152837754621304,1222,0.000817661488143884,2,0.00163532297628777,FALSE,TRUE
"CRH+HTR3A+NPY",3,1223,262149.483334901,261592.135715846,0.00212606796689052,1222,0.000817661488143884,2,0.00163532297628777,TRUE,TRUE
"CRH+IDO1+MAOB",3,1223,262117.150001568,261978.992858708,0.000527081661229056,1223,0,1,0,FALSE,FALSE
"CRH+IDO1+TPH1",3,1223,262148.316668233,262010.176192041,0.000526955419544506,1223,0,1,0,TRUE,TRUE
"CRH+MAOA+MAOB",3,1223,262120.916668234,261961.626192041,0.000607698455423744,1223,0,1,0,FALSE,TRUE
"CRH+MAOA+OPRM1",3,1223,262124.816668235,262063.066668233,0.000235574795191762,1223,0,1,0,FALSE,FALSE
"CRH+MAOA+TPH1",3,1223,262152.0833349,262092.800001566,0.000226140996402946,1223,0,1,0,FALSE,FALSE
"CRH+MAOB+NPY",3,1223,262088.900001567,261541.102382512,0.00209012140175413,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"CRH+MAOB+OPRM1",3,1223,262137.500001568,262096.183334901,0.000157614483495716,1223,0,1,0,FALSE,FALSE
"CRH+MAOB+SLC6A3",3,1223,262138.700001567,262077.492858709,0.000233491441201772,1223,0,1,0,FALSE,FALSE
"CRH+MAOB+TAC1",3,1223,262099.866668235,261696.800001561,0.00153783621410108,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"CRH+MAOB+TH",3,1223,262089.666668235,261973.033334898,0.000445013093493096,1223,0,1,0,FALSE,FALSE
"CRH+MAOB+TPH1",3,1223,262164.766668233,262124.616668233,0.000153147963055877,1223,0,1,0,FALSE,TRUE
"CRH+MPO+NPY",3,1223,262067.566668234,261467.504763463,0.00228972212166434,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"CRH+MPO+OPRM1",3,1223,262116.166668235,262021.319049185,0.000361853373086696,1223,0,1,0,FALSE,FALSE
"CRH+MPO+TAC1",3,1223,262078.533334901,261621.769049179,0.00174285272399188,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"CRH+NCOA2+NR1H4",3,1223,262125.266668235,262072.326192044,0.000201966322682434,1223,0,1,0,TRUE,TRUE
"CRH+NCOA2+RARA",3,1223,262103.250001569,262041.516668233,0.000235530590846356,1223,0,1,0,TRUE,TRUE
"CRH+NFATC1+NPY",3,1223,262060.416668233,261513.185715845,0.00208818622570328,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"CRH+NFATC1+TAC1",3,1223,262071.383334901,261667.316668228,0.00154181910871609,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"CRH+NFATC1+TNFSF11",3,1223,262063.283334902,262018.800001567,0.000169742715455001,1223,0,1,0,FALSE,FALSE
"CRH+NOS2+NPY",3,1223,262044.166668233,261505.002382511,0.00205753210451942,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"CRH+NOS2+TAC1",3,1223,262055.133334901,261660.066668228,0.00150757079873065,1222,0.000817661488143884,2,0.00163532297628777,TRUE,TRUE
"CRH+NPPA+NPY",3,1223,262082.450001567,261529.685715845,0.00210912362013838,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"CRH+NPPA+TAC1",3,1223,262093.416668235,261685.450001561,0.00155656968366313,1222,0.000817661488143884,2,0.00163532297628777,FALSE,TRUE
"CRH+NPY+NR1H4",3,1223,262083.666668234,261511.645239655,0.00218259091019002,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"CRH+NPY+NTRK1",3,1223,262046.550001567,261505.635715845,0.00206419159389359,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"CRH+NPY+NTRK2",3,1223,262045.0833349,261465.41190632,0.00221210572319419,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"CRH+NPY+PRKCG",3,1223,262050.716668235,261510.902382512,0.00205996111205475,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"CRH+NPY+PTGS1",3,1223,262087.0333349,261525.052382511,0.0021442531713175,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"CRH+NPY+RARA",3,1223,262061.650001568,261481.285715843,0.00221460975202215,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"CRH+NPY+SIRT3",3,1223,262081.7833349,261530.285715844,0.00210429588824745,1222,0.000817661488143884,2,0.00163532297628777,TRUE,TRUE
"CRH+NPY+SOD2",3,1223,262056.516668234,261446.438096796,0.00232804197809977,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"CRH+NPY+SPP1",3,1223,262044.683334901,261476.669049178,0.00216762377505431,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"CRH+NPY+TNFSF11",3,1223,262047.066668234,261493.935715845,0.00211080764773464,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"CRH+NPY+TPH1",3,1223,262120.066668233,261567.10238251,0.00210958395040695,1222,0.000817661488143884,2,0.00163532297628777,FALSE,TRUE
"CRH+NR1H4+TAC1",3,1223,262094.633334902,261666.809525371,0.00163232571414063,1222,0.000817661488143884,2,0.00163532297628777,TRUE,TRUE
"CRH+NTRK1+NTRK2",3,1223,262047.433334901,261981.759525375,0.000250618022429872,1223,0,1,0,FALSE,FALSE
"CRH+NTRK1+TAC1",3,1223,262057.516668235,261660.616668228,0.00151455300749559,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"CRH+OPRM1+PRKCG",3,1223,262099.316668236,262065.483334902,0.00012908592728933,1223,0,1,0,FALSE,FALSE
"CRH+OPRM1+SPP1",3,1223,262093.283334902,262030.950001568,0.000237828808664631,1223,0,1,0,FALSE,FALSE
"CRH+OPRM1+TH",3,1223,262093.566668235,261969.216668232,0.000474448883213907,1223,0,1,0,FALSE,TRUE
"CRH+PRKCG+SLC6A3",3,1223,262100.516668236,262048.492858711,0.000198488008287478,1223,0,1,0,FALSE,FALSE
"CRH+SIRT3+SOD2",3,1223,262094.10000157,261993.70238252,0.00038305943952488,1223,0,1,0,TRUE,TRUE
"CRH+SPP1+TAC1",3,1223,262055.65000157,261631.11666823,0.00162001213611596,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"CRH+SPP1+TNFSF11",3,1223,262047.550001571,261987.483334903,0.000229220485623904,1223,0,1,0,FALSE,FALSE
"CRH+TAC1+TNFSF11",3,1223,262058.033334904,261649.31666823,0.00155964181472446,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"CS+DGAT1+LPL",3,1223,262139.183334902,261767.397620612,0.00141827600727507,1223,0,1,0,FALSE,FALSE
"CS+ESRRA+FASN",3,1223,262128.366668235,261969.795239661,0.000604938071332772,1223,0,1,0,FALSE,FALSE
"CS+ESRRA+GSR",3,1223,262152.733334902,262005.669049185,0.000560987039295968,1223,0,1,0,FALSE,FALSE
"CS+ESRRA+NCOA2",3,1223,262148.550001569,262069.385715853,0.000301982542780133,1223,0,1,0,TRUE,TRUE
"CS+ESRRA+SOD2",3,1223,262119.266668236,261972.888096804,0.000558442625344213,1223,0,1,0,FALSE,TRUE
"CS+FABP4+GOT1",3,1223,262171.033334901,262082.478572996,0.000337774775417299,1223,0,1,0,TRUE,TRUE
"CS+FABP4+LPL",3,1223,262100.100001568,261870.04523966,0.00087773626147758,1223,0,1,0,FALSE,FALSE
"CS+FABP4+MDH2",3,1223,262171.616668235,262060.535715853,0.000423695569314542,1223,0,1,0,TRUE,TRUE
"CS+FABP4+RXRA",3,1223,262110.316668235,261998.602382518,0.000426210944831196,1223,0,1,0,FALSE,FALSE
"CS+FABP4+SOD2",3,1223,262103.733334902,261953.288096804,0.00057399120639845,1223,0,1,0,FALSE,FALSE
"CS+FASN+HNF4A",3,1223,262076.100001568,261908.395239661,0.000639908644498255,1223,0,1,0,FALSE,FALSE
"CS+FASN+MB",3,1223,262126.300001568,261977.978572994,0.000565839553578251,1223,0,1,0,FALSE,FALSE
"CS+FASN+MGLL",3,1223,262179.383334901,261976.430953947,0.000774097407555852,1223,0,1,0,FALSE,FALSE
"CS+FASN+NCOA2",3,1223,262125.116668235,261977.911906328,0.000561582055845333,1223,0,1,0,FALSE,FALSE
"CS+FASN+NR1H4",3,1223,262122.983334902,261946.288096804,0.000674092885140976,1223,0,1,0,FALSE,FALSE
"CS+FASN+RARA",3,1223,262100.966668235,261915.361906326,0.000708142225755215,1223,0,1,0,FALSE,FALSE
"CS+FASN+RXRA",3,1223,262102.416668235,261927.678572994,0.000666678687906708,1223,0,1,0,FALSE,FALSE
"CS+FASN+SIRT3",3,1223,262121.100001568,261958.378572994,0.000620787218477581,1223,0,1,0,FALSE,FALSE
"CS+GATM+GLUL",3,1223,262220.966668233,262009.650001568,0.00080587250268449,1223,0,1,0,FALSE,TRUE
"CS+GATM+GOT1",3,1223,262218.2833349,262034.433334901,0.000701133413201771,1223,0,1,0,FALSE,TRUE
"CS+GATM+MDH2",3,1223,262218.866668234,262012.973811092,0.000785194672519363,1223,0,1,0,FALSE,TRUE
"CS+GLUL+GOT1",3,1223,262224.016668233,262118.471430139,0.000402500272229545,1223,0,1,0,FALSE,TRUE
"CS+GLUL+GSR",3,1223,262190.183334901,262022.145239661,0.000640901551317463,1223,0,1,0,FALSE,FALSE
"CS+GLUL+MDH2",3,1223,262224.600001567,262096.511906329,0.000488467120311586,1223,0,1,0,FALSE,TRUE
"CS+GLUL+SOD2",3,1223,262156.716668236,261989.230953947,0.000638876304286273,1223,0,1,0,FALSE,FALSE
"CS+GOT1+HPRT1",3,1223,262200.6333349,262023.532144423,0.000675441505327168,1223,0,1,0,TRUE,TRUE
"CS+GOT1+KEAP1",3,1223,262152.766668235,262063.514287281,0.000340459427867756,1223,0,1,0,FALSE,FALSE
"CS+GOT1+MT-CYB",3,1223,262183.766668235,262064.011906329,0.000456758873470742,1223,0,1,0,FALSE,TRUE
"CS+GOT1+NQO1",3,1223,262147.133334902,261944.277382517,0.00077382479756527,1223,0,1,0,FALSE,TRUE
"CS+GOT1+SIRT3",3,1223,262179.300001569,262089.228572996,0.000343548970387797,1223,0,1,0,FALSE,TRUE
"CS+GOT1+YWHAZ",3,1223,262124.133334904,261970.545239663,0.00058593649233063,1223,0,1,0,FALSE,FALSE
"CS+GSR+HPRT1",3,1223,262166.800001568,261927.105953945,0.00091428070839461,1223,0,1,0,FALSE,FALSE
"CS+GSR+ITPR1",3,1223,262104.400001568,261922.711906326,0.00069318979475641,1223,0,1,0,FALSE,FALSE
"CS+GSR+ITPR3",3,1223,262116.100001568,261982.652382518,0.000509116452783953,1223,0,1,0,FALSE,FALSE
