"sampled_set","D_E","Syn_Bliss","Syn_add","iteration"
"CTSK+PPP3CA",0.000250158192206085,-2.27368732508282e-07,-2.3692329953473e-07,176
"ADRB2+PRKAG2",0.000345472761631882,6.79605408282491e-07,6.5086375666823e-07,177
"AKR1D1+GOT1",0.00110421944111094,9.23727778601169e-07,8.61355559211852e-07,178
"GFAP+NCF2",0.000216039064493634,3.8472680441437e-07,3.77748811675183e-07,179
"ADH1B+ALDH3A1",6.52555933517984e-05,1.01818976472323e-07,1.01696425169884e-07,180
"CYP11B2+SLC6A4",0.000214423803204578,3.59346542966321e-07,3.49426892087834e-07,181
"NCF2+NPPA",0.00013396223242057,2.65077422012538e-07,2.61348645946846e-07,182
"CYP17A1+PRKAA1",7.64234986089241e-05,1.39518216313306e-07,1.38580359743123e-07,183
"GOT1+NOS2",0.000101088860994802,1.91120187231775e-07,1.88661777644761e-07,184
"COL1A2+NCOA2",0.000112192493190277,4.58115518076063e-07,4.55151589862091e-07,185
"GSTM1+PARK7",0.00022413551151057,-7.88226383274804e-07,-7.98462844842085e-07,186
"CACNB4+COL1A2",0.000111978091765774,1.62616962895434e-07,1.59649521047633e-07,187
"GCLC+SOD2",0.000281023390214741,-9.68785590926835e-06,-9.7014054609712e-06,188
"DLG1+NFATC1",0.000163692694813089,2.8270460838975e-07,2.76208372174125e-07,189
"HSD3B2+PROM1",0.00120171546159187,1.01118169504311e-06,9.91233111147238e-07,190
"COL1A2+TRPV4",0.000186797820249551,2.86138882588105e-07,2.79935195912628e-07,191
"CYP11B2+PRKCZ",0.00139276928337162,1.55046839622752e-06,1.36836978059662e-06,192
"CALR+PLA2G4A",0.000248596455465488,5.9635126203883e-07,5.81415483202896e-07,193
"AURKB+STAT4",0.000337740352901905,6.41175712190467e-07,6.19490198583428e-07,194
"CS+NTRK2",0.000288861602290247,5.20946273230294e-07,5.00615386922476e-07,195
"BGLAP+HSD3B2",0.000126210915907143,2.0967007119399e-07,2.07830817777754e-07,196
"CTSK+EIF2AK2",0.000312131414059724,6.65971635616103e-07,6.43989237159026e-07,197
"ACE2+BGLAP",0.000189587022048077,4.94052158961367e-07,4.85325513777113e-07,198
"COL1A2+GRM5",0.000239458690667549,2.26058607055712e-07,2.1757076285045e-07,199
