"sampled_set","D_E","Syn_Bliss","Syn_add","iteration"
"PRKCB",3.04319119845964e-05,NA,NA,1918
"PRDX1",3.34313815749665e-05,NA,NA,1919
"NOS1",3.27904871741946e-05,NA,NA,1920
"BACE1",8.52952600430834e-05,NA,NA,1921
"MAP1LC3B",7.2780883846546e-05,NA,NA,1922
"BGLAP",4.75758252550529e-05,NA,NA,1923
"NR1I2",1.90731135452094e-05,NA,NA,1924
"NOS1",3.27904871741946e-05,NA,NA,1925
"BGLAP",4.75758252550529e-05,NA,NA,1926
"PROM1",8.72252997797807e-05,NA,NA,1927
"ATF6",3.94325028519882e-05,NA,NA,1928
"CYP2D6",7.21328416918299e-05,NA,NA,1929
"UGT1A1",4.9502686584324e-05,NA,NA,1930
"YWHAE",5.27209089691283e-05,NA,NA,1931
"NOS1",3.27904871741946e-05,NA,NA,1932
"DRD1",3.51444557140645e-05,NA,NA,1933
"CYP2D6",7.21328416918299e-05,NA,NA,1934
"CACNA1D",2.73431282318271e-05,NA,NA,1935
"SCD",4.52177280759747e-05,NA,NA,1936
"CDH5",5.15640074961743e-05,NA,NA,1937
"PRDX1",3.34313815749665e-05,NA,NA,1938
"HTR2A",5.55034523141984e-05,NA,NA,1939
"LPL",4.9933453493356e-05,NA,NA,1940
"SYP",4.05056094484602e-05,NA,NA,1941
"LPL",4.9933453493356e-05,NA,NA,1942
"GRIN1",3.40734457203729e-05,NA,NA,1943
"RAC1",3.00029977275962e-05,NA,NA,1944
"SYP",4.05056094484602e-05,NA,NA,1945
"GDNF",4.43617653551609e-05,NA,NA,1946
"NOS1",3.27904871741946e-05,NA,NA,1947
"PARK7",0.000125159278041354,NA,NA,1948
"RAC1",3.00029977275962e-05,NA,NA,1949
"NCF1",1.9073420110427e-05,NA,NA,1950
"PTGS1",0.00013715127039482,NA,NA,1951
"FOXM1",4.56473397145718e-05,NA,NA,1952
"CDH5",5.15640074961743e-05,NA,NA,1953
"MAP1LC3B",7.2780883846546e-05,NA,NA,1954
"PARK7",0.000125159278041354,NA,NA,1955
"SLC6A4",3.79320118625293e-05,NA,NA,1956
"PTGS1",0.00013715127039482,NA,NA,1957
"UGT1A1",4.9502686584324e-05,NA,NA,1958
"GDNF",4.43617653551609e-05,NA,NA,1959
"ACE2",4.28639055607416e-05,NA,NA,1960
"HTR2A",5.55034523141984e-05,NA,NA,1961
"XDH",3.45048671577253e-05,NA,NA,1962
"CYP7A1",4.35031253905871e-05,NA,NA,1963
"RYR2",7.43591070004879e-05,NA,NA,1964
"PTGS1",0.00013715127039482,NA,NA,1965
"CYP2D6",7.21328416918299e-05,NA,NA,1966
"YWHAE",5.27209089691283e-05,NA,NA,1967
"BGLAP",4.75758252550529e-05,NA,NA,1968
"FURIN",7.59490133551699e-05,NA,NA,1969
"CDH5",5.15640074961743e-05,NA,NA,1970
"HTR2A",5.55034523141984e-05,NA,NA,1971
"GRIN1",3.40734457203729e-05,NA,NA,1972
"GRIN1",3.40734457203729e-05,NA,NA,1973
"XDH",3.45048671577253e-05,NA,NA,1974
"ACACA",4.84337842884264e-05,NA,NA,1975
"TYR",5.85059584152781e-05,NA,NA,1976
"CACNA1D",2.73431282318271e-05,NA,NA,1977
"CYP2C9",5.56338081605379e-05,NA,NA,1978
"CYP2C19",9.85727649382984e-06,NA,NA,1979
"PRKCB",3.04319119845964e-05,NA,NA,1980
"NCF1",1.9073420110427e-05,NA,NA,1981
"SIRT3",3.21461998868955e-05,NA,NA,1982
"CYP2D6",7.21328416918299e-05,NA,NA,1983
"GRIN1",3.40734457203729e-05,NA,NA,1984
"SYP",4.05056094484602e-05,NA,NA,1985
"RYR2",7.43591070004879e-05,NA,NA,1986
"ATF6",3.94325028519882e-05,NA,NA,1987
"NCF1",1.9073420110427e-05,NA,NA,1988
"DPP4",3.42910215563874e-05,NA,NA,1989
"DPP4",3.42910215563874e-05,NA,NA,1990
"DPP4",3.42910215563874e-05,NA,NA,1991
"BACE1",8.52952600430834e-05,NA,NA,1992
"PROM1",8.72252997797807e-05,NA,NA,1993
"MAP1LC3B",7.2780883846546e-05,NA,NA,1994
"SLC6A4",3.79320118625293e-05,NA,NA,1995
"SCD",4.52177280759747e-05,NA,NA,1996
"UGT1A1",4.9502686584324e-05,NA,NA,1997
"GRIN1",3.40734457203729e-05,NA,NA,1998
"NR1I2",1.90731135452094e-05,NA,NA,1999
"SLC6A3",3.24894408255672e-05,NA,NA,2000
"HDAC4",5.44348967649322e-05,NA,NA,2001
"RXRA",4.69340855130396e-05,NA,NA,2002
"UGT1A1",4.9502686584324e-05,NA,NA,2003
"SLC6A3",3.24894408255672e-05,NA,NA,2004
"BACE1",8.52952600430834e-05,NA,NA,2005
"HDAC4",5.44348967649322e-05,NA,NA,2006
"PRDX1",3.34313815749665e-05,NA,NA,2007
"GRIN1",3.40734457203729e-05,NA,NA,2008
"HTR2A",5.55034523141984e-05,NA,NA,2009
"PTK2B",4.84330888517182e-05,NA,NA,2010
"PRKCB",3.04319119845964e-05,NA,NA,2011
"UGT1A1",4.9502686584324e-05,NA,NA,2012
"CYP2D6",7.21328416918299e-05,NA,NA,2013
"BGLAP",4.75758252550529e-05,NA,NA,2014
"HDAC4",5.44348967649322e-05,NA,NA,2015
"PARK7",0.000125159278041354,NA,NA,2016
"CDH5",5.15640074961743e-05,NA,NA,2017
"SLC6A4",3.79320118625293e-05,NA,NA,2018
"NR1I2",1.90731135452094e-05,NA,NA,2019
"ACACA",4.84337842884264e-05,NA,NA,2020
"PROM1",8.72252997797807e-05,NA,NA,2021
"BACE1",8.52952600430834e-05,NA,NA,2022
"HTR2A",5.55034523141984e-05,NA,NA,2023
"BGLAP",4.75758252550529e-05,NA,NA,2024
"PRKCB",3.04319119845964e-05,NA,NA,2025
"BGLAP",4.75758252550529e-05,NA,NA,2026
"AFP",3.85757209503401e-05,NA,NA,2027
"PARK7",0.000125159278041354,NA,NA,2028
"PRKCB",3.04319119845964e-05,NA,NA,2029
"FURIN",7.59490133551699e-05,NA,NA,2030
"FOXM1",4.56473397145718e-05,NA,NA,2031
"PARK7",0.000125159278041354,NA,NA,2032
"CYP7A1",4.35031253905871e-05,NA,NA,2033
"TFAM",5.78635194188326e-05,NA,NA,2034
"TYR",5.85059584152781e-05,NA,NA,2035
"CYP2C9",5.56338081605379e-05,NA,NA,2036
"SLC6A4",3.79320118625293e-05,NA,NA,2037
"GDNF",4.43617653551609e-05,NA,NA,2038
"SYP",4.05056094484602e-05,NA,NA,2039
"PRKCB",3.04319119845964e-05,NA,NA,2040
"LPL",4.9933453493356e-05,NA,NA,2041
"F2",4.26464510216995e-05,NA,NA,2042
"PROM1",8.72252997797807e-05,NA,NA,2043
"FURIN",7.59490133551699e-05,NA,NA,2044
"SCD",4.52177280759747e-05,NA,NA,2045
"DRD1",3.51444557140645e-05,NA,NA,2046
"PTK2B",4.84330888517182e-05,NA,NA,2047
"OPRM1",3.64324847984543e-05,NA,NA,2048
"PTGS1",0.00013715127039482,NA,NA,2049
"SIRT3",3.21461998868955e-05,NA,NA,2050
"SCD",4.52177280759747e-05,NA,NA,2051
"PRDX1",3.34313815749665e-05,NA,NA,2052
"NCF1",1.9073420110427e-05,NA,NA,2053
"NR1I2",1.90731135452094e-05,NA,NA,2054
"RAC1",3.00029977275962e-05,NA,NA,2055
"CYP2C19",9.85727649382984e-06,NA,NA,2056
"LPL",4.9933453493356e-05,NA,NA,2057
"UGT1A1",4.9502686584324e-05,NA,NA,2058
"HTR2A",5.55034523141984e-05,NA,NA,2059
"RYR2",7.43591070004879e-05,NA,NA,2060
"GRIN1",3.40734457203729e-05,NA,NA,2061
"DPP4",3.42910215563874e-05,NA,NA,2062
"ATF6",3.94325028519882e-05,NA,NA,2063
"FURIN",7.59490133551699e-05,NA,NA,2064
"PRKCB",3.04319119845964e-05,NA,NA,2065
"CYP2C19",9.85727649382984e-06,NA,NA,2066
"RXRA",4.69340855130396e-05,NA,NA,2067
"PROM1",8.72252997797807e-05,NA,NA,2068
"DRD1",3.51444557140645e-05,NA,NA,2069
"F2",4.26464510216995e-05,NA,NA,2070
"NR1I2",1.90731135452094e-05,NA,NA,2071
"GRIN1",3.40734457203729e-05,NA,NA,2072
"GDNF",4.43617653551609e-05,NA,NA,2073
"NCF1",1.9073420110427e-05,NA,NA,2074
"DRD1",3.51444557140645e-05,NA,NA,2075
"BGLAP",4.75758252550529e-05,NA,NA,2076
"CACNA1D",2.73431282318271e-05,NA,NA,2077
"XDH",3.45048671577253e-05,NA,NA,2078
"CYP2C19",9.85727649382984e-06,NA,NA,2079
"GDNF",4.43617653551609e-05,NA,NA,2080
"HDAC4",5.44348967649322e-05,NA,NA,2081
"CYP7A1",4.35031253905871e-05,NA,NA,2082
"NCF1",1.9073420110427e-05,NA,NA,2083
"FOXM1",4.56473397145718e-05,NA,NA,2084
"PTK2B",4.84330888517182e-05,NA,NA,2085
"PROM1",8.72252997797807e-05,NA,NA,2086
"ACACA",4.84337842884264e-05,NA,NA,2087
"CYP7A1",4.35031253905871e-05,NA,NA,2088
"CYP2C19",9.85727649382984e-06,NA,NA,2089
"PARK7",0.000125159278041354,NA,NA,2090
"OPRM1",3.64324847984543e-05,NA,NA,2091
"ATF6",3.94325028519882e-05,NA,NA,2092
"PRKCB",3.04319119845964e-05,NA,NA,2093
"CYP2C9",5.56338081605379e-05,NA,NA,2094
"CYP2C9",5.56338081605379e-05,NA,NA,2095
"CYP2D6",7.21328416918299e-05,NA,NA,2096
"HTR2A",5.55034523141984e-05,NA,NA,2097
"AFP",3.85757209503401e-05,NA,NA,2098
"HTR2A",5.55034523141984e-05,NA,NA,2099
"NOS2",3.943477620727e-05,NA,NA,2100
"SYP",4.05056094484602e-05,NA,NA,2101
"ADRB2",5.20800805603461e-05,NA,NA,2102
"CACNA1D",2.73431282318271e-05,NA,NA,2103
"TYR",5.85059584152781e-05,NA,NA,2104
"UGT1A1",4.9502686584324e-05,NA,NA,2105
"SIRT3",3.21461998868955e-05,NA,NA,2106
"HDAC4",5.44348967649322e-05,NA,NA,2107
"CDH5",5.15640074961743e-05,NA,NA,2108
"ADRB2",5.20800805603461e-05,NA,NA,2109
"SCD",4.52177280759747e-05,NA,NA,2110
"NOS1",3.27904871741946e-05,NA,NA,2111
"ADRB2",5.20800805603461e-05,NA,NA,2112
"FOXM1",4.56473397145718e-05,NA,NA,2113
"LPL",4.9933453493356e-05,NA,NA,2114
"ATF6",3.94325028519882e-05,NA,NA,2115
"CYP2C9",5.56338081605379e-05,NA,NA,2116
"PROM1",8.72252997797807e-05,NA,NA,2117
"PRDX1",3.34313815749665e-05,NA,NA,2118
"SIRT3",3.21461998868955e-05,NA,NA,2119
"CYP7A1",4.35031253905871e-05,NA,NA,2120
"CYP2C9",5.56338081605379e-05,NA,NA,2121
"PROM1",8.72252997797807e-05,NA,NA,2122
"SCD",4.52177280759747e-05,NA,NA,2123
"CACNA1D",2.73431282318271e-05,NA,NA,2124
"MAPK9",2.50741756256945e-05,NA,NA,2125
"GDNF",4.43617653551609e-05,NA,NA,2126
"PRDX1",3.34313815749665e-05,NA,NA,2127
"HTR2A",5.55034523141984e-05,NA,NA,2128
"FURIN",7.59490133551699e-05,NA,NA,2129
"BGLAP",4.75758252550529e-05,NA,NA,2130
"PROM1",8.72252997797807e-05,NA,NA,2131
"SIRT3",3.21461998868955e-05,NA,NA,2132
"SLC6A3",3.24894408255672e-05,NA,NA,2133
"ATF6",3.94325028519882e-05,NA,NA,2134
"SIRT3",3.21461998868955e-05,NA,NA,2135
"CACNA1D",2.73431282318271e-05,NA,NA,2136
"DPP4",3.42910215563874e-05,NA,NA,2137
"OPRM1",3.64324847984543e-05,NA,NA,2138
"CYP7A1",4.35031253905871e-05,NA,NA,2139
"TYR",5.85059584152781e-05,NA,NA,2140
"SLC6A3",3.24894408255672e-05,NA,NA,2141
"YWHAE",5.27209089691283e-05,NA,NA,2142
"SCD",4.52177280759747e-05,NA,NA,2143
"MAPK9",2.50741756256945e-05,NA,NA,2144
"F2",4.26464510216995e-05,NA,NA,2145
"CYP2C9",5.56338081605379e-05,NA,NA,2146
"SIRT3",3.21461998868955e-05,NA,NA,2147
"BGLAP",4.75758252550529e-05,NA,NA,2148
"OPRM1",3.64324847984543e-05,NA,NA,2149
"GDNF",4.43617653551609e-05,NA,NA,2150
"CACNA1D",2.73431282318271e-05,NA,NA,2151
"NR1I2",1.90731135452094e-05,NA,NA,2152
"HTR2A",5.55034523141984e-05,NA,NA,2153
"GRIN1",3.40734457203729e-05,NA,NA,2154
"CYP2C19",9.85727649382984e-06,NA,NA,2155
"PRKCB",3.04319119845964e-05,NA,NA,2156
"ACACA",4.84337842884264e-05,NA,NA,2157
"CYP2D6",7.21328416918299e-05,NA,NA,2158
"HDAC4",5.44348967649322e-05,NA,NA,2159
"TYR",5.85059584152781e-05,NA,NA,2160
"CYP2C9",5.56338081605379e-05,NA,NA,2161
"ACE2",4.28639055607416e-05,NA,NA,2162
"LPL",4.9933453493356e-05,NA,NA,2163
"PRDX1",3.34313815749665e-05,NA,NA,2164
"BACE1",8.52952600430834e-05,NA,NA,2165
"NOS1",3.27904871741946e-05,NA,NA,2166
"BACE1",8.52952600430834e-05,NA,NA,2167
"SLC6A4",3.79320118625293e-05,NA,NA,2168
"DRD1",3.51444557140645e-05,NA,NA,2169
"BGLAP",4.75758252550529e-05,NA,NA,2170
"PRKCB",3.04319119845964e-05,NA,NA,2171
"PARK7",0.000125159278041354,NA,NA,2172
"PTGS1",0.00013715127039482,NA,NA,2173
"FURIN",7.59490133551699e-05,NA,NA,2174
"XDH",3.45048671577253e-05,NA,NA,2175
"SYP",4.05056094484602e-05,NA,NA,2176
"XDH",3.45048671577253e-05,NA,NA,2177
"ATF6",3.94325028519882e-05,NA,NA,2178
"DPP4",3.42910215563874e-05,NA,NA,2179
"UGT1A1",4.9502686584324e-05,NA,NA,2180
"MAPK9",2.50741756256945e-05,NA,NA,2181
"MAP1LC3B",7.2780883846546e-05,NA,NA,2182
"FOXM1",4.56473397145718e-05,NA,NA,2183
"UGT1A1",4.9502686584324e-05,NA,NA,2184
"ADRB2",5.20800805603461e-05,NA,NA,2185
"CYP2D6",7.21328416918299e-05,NA,NA,2186
"RAC1",3.00029977275962e-05,NA,NA,2187
"PARK7",0.000125159278041354,NA,NA,2188
"ATF6",3.94325028519882e-05,NA,NA,2189
"ATF6",3.94325028519882e-05,NA,NA,2190
"ACACA",4.84337842884264e-05,NA,NA,2191
"FOXM1",4.56473397145718e-05,NA,NA,2192
"OPRM1",3.64324847984543e-05,NA,NA,2193
"ACE2",4.28639055607416e-05,NA,NA,2194
"CDH5",5.15640074961743e-05,NA,NA,2195
"CYP7A1",4.35031253905871e-05,NA,NA,2196
"PRDX1",3.34313815749665e-05,NA,NA,2197
"XDH",3.45048671577253e-05,NA,NA,2198
"NOS1",3.27904871741946e-05,NA,NA,2199
"GDNF",4.43617653551609e-05,NA,NA,2200
"NPPA",6.87940324639591e-05,NA,NA,2201
"SYP",4.05056094484602e-05,NA,NA,2202
"NOS2",3.943477620727e-05,NA,NA,2203
"TFAM",5.78635194188326e-05,NA,NA,2204
"SYP",4.05056094484602e-05,NA,NA,2205
"SLC6A4",3.79320118625293e-05,NA,NA,2206
"ACACA",4.84337842884264e-05,NA,NA,2207
"AFP",3.85757209503401e-05,NA,NA,2208
"PTGS1",0.00013715127039482,NA,NA,2209
"SIRT3",3.21461998868955e-05,NA,NA,2210
"RXRA",4.69340855130396e-05,NA,NA,2211
"GDNF",4.43617653551609e-05,NA,NA,2212
"DRD1",3.51444557140645e-05,NA,NA,2213
"NCF1",1.9073420110427e-05,NA,NA,2214
"NOS2",3.943477620727e-05,NA,NA,2215
"CDH5",5.15640074961743e-05,NA,NA,2216
"CACNA1D",2.73431282318271e-05,NA,NA,2217
"RXRA",4.69340855130396e-05,NA,NA,2218
"AFP",3.85757209503401e-05,NA,NA,2219
"F2",4.26464510216995e-05,NA,NA,2220
"ACACA",4.84337842884264e-05,NA,NA,2221
"HTR2A",5.55034523141984e-05,NA,NA,2222
"TYR",5.85059584152781e-05,NA,NA,2223
"CYP2D6",7.21328416918299e-05,NA,NA,2224
"CYP2C9",5.56338081605379e-05,NA,NA,2225
"OPRM1",3.64324847984543e-05,NA,NA,2226
"GRIN1",3.40734457203729e-05,NA,NA,2227
"GDNF",4.43617653551609e-05,NA,NA,2228
"CYP2C19",9.85727649382984e-06,NA,NA,2229
"YWHAE",5.27209089691283e-05,NA,NA,2230
"ACE2",4.28639055607416e-05,NA,NA,2231
"SYP",4.05056094484602e-05,NA,NA,2232
"RAC1",3.00029977275962e-05,NA,NA,2233
"ACACA",4.84337842884264e-05,NA,NA,2234
"XDH",3.45048671577253e-05,NA,NA,2235
"HDAC4",5.44348967649322e-05,NA,NA,2236
"ACACA",4.84337842884264e-05,NA,NA,2237
"CYP2D6",7.21328416918299e-05,NA,NA,2238
"ACE2",4.28639055607416e-05,NA,NA,2239
"CYP2C19",9.85727649382984e-06,NA,NA,2240
"CACNA1D",2.73431282318271e-05,NA,NA,2241
"ADRB2",5.20800805603461e-05,NA,NA,2242
"ATF6",3.94325028519882e-05,NA,NA,2243
"PRDX1",3.34313815749665e-05,NA,NA,2244
"FOXM1",4.56473397145718e-05,NA,NA,2245
"FOXM1",4.56473397145718e-05,NA,NA,2246
"OPRM1",3.64324847984543e-05,NA,NA,2247
"UGT1A1",4.9502686584324e-05,NA,NA,2248
"PTK2B",4.84330888517182e-05,NA,NA,2249
"ATF6",3.94325028519882e-05,NA,NA,2250
"ADRB2",5.20800805603461e-05,NA,NA,2251
"LPL",4.9933453493356e-05,NA,NA,2252
"PARK7",0.000125159278041354,NA,NA,2253
"PRDX1",3.34313815749665e-05,NA,NA,2254
"BACE1",8.52952600430834e-05,NA,NA,2255
"CDH5",5.15640074961743e-05,NA,NA,2256
"SLC6A4",3.79320118625293e-05,NA,NA,2257
"SYP",4.05056094484602e-05,NA,NA,2258
"RYR2",7.43591070004879e-05,NA,NA,2259
"HTR2A",5.55034523141984e-05,NA,NA,2260
"NCF1",1.9073420110427e-05,NA,NA,2261
"FOXM1",4.56473397145718e-05,NA,NA,2262
"BGLAP",4.75758252550529e-05,NA,NA,2263
"NCF1",1.9073420110427e-05,NA,NA,2264
"NR1I2",1.90731135452094e-05,NA,NA,2265
"FOXM1",4.56473397145718e-05,NA,NA,2266
"UGT1A1",4.9502686584324e-05,NA,NA,2267
"CDH5",5.15640074961743e-05,NA,NA,2268
"PRKCB",3.04319119845964e-05,NA,NA,2269
"XDH",3.45048671577253e-05,NA,NA,2270
"FOXM1",4.56473397145718e-05,NA,NA,2271
"F2",4.26464510216995e-05,NA,NA,2272
"GRIN1",3.40734457203729e-05,NA,NA,2273
"NR1I2",1.90731135452094e-05,NA,NA,2274
"NR1I2",1.90731135452094e-05,NA,NA,2275
"CYP7A1",4.35031253905871e-05,NA,NA,2276
"CYP7A1",4.35031253905871e-05,NA,NA,2277
"FOXM1",4.56473397145718e-05,NA,NA,2278
"RYR2",7.43591070004879e-05,NA,NA,2279
"CDH5",5.15640074961743e-05,NA,NA,2280
"PRDX1",3.34313815749665e-05,NA,NA,2281
"CDH5",5.15640074961743e-05,NA,NA,2282
"CYP2C19",9.85727649382984e-06,NA,NA,2283
"NR1I2",1.90731135452094e-05,NA,NA,2284
"TFAM",5.78635194188326e-05,NA,NA,2285
"TFAM",5.78635194188326e-05,NA,NA,2286
"BGLAP",4.75758252550529e-05,NA,NA,2287
"NR1I2",1.90731135452094e-05,NA,NA,2288
"NCF1",1.9073420110427e-05,NA,NA,2289
"YWHAE",5.27209089691283e-05,NA,NA,2290
"SYP",4.05056094484602e-05,NA,NA,2291
"UGT1A1",4.9502686584324e-05,NA,NA,2292
"PRKCB",3.04319119845964e-05,NA,NA,2293
"TFAM",5.78635194188326e-05,NA,NA,2294
"SLC6A4",3.79320118625293e-05,NA,NA,2295
"CYP2C19",9.85727649382984e-06,NA,NA,2296
"RYR2",7.43591070004879e-05,NA,NA,2297
"PROM1",8.72252997797807e-05,NA,NA,2298
"MAP1LC3B",7.2780883846546e-05,NA,NA,2299
"HTR2A",5.55034523141984e-05,NA,NA,2300
"DPP4",3.42910215563874e-05,NA,NA,2301
"LPL",4.9933453493356e-05,NA,NA,2302
"LPL",4.9933453493356e-05,NA,NA,2303
"PRDX1",3.34313815749665e-05,NA,NA,2304
"SIRT3",3.21461998868955e-05,NA,NA,2305
"HDAC4",5.44348967649322e-05,NA,NA,2306
"SLC6A3",3.24894408255672e-05,NA,NA,2307
"DPP4",3.42910215563874e-05,NA,NA,2308
"PARK7",0.000125159278041354,NA,NA,2309
"MAP1LC3B",7.2780883846546e-05,NA,NA,2310
"DPP4",3.42910215563874e-05,NA,NA,2311
"UGT1A1",4.9502686584324e-05,NA,NA,2312
"CYP2C19",9.85727649382984e-06,NA,NA,2313
"ATF6",3.94325028519882e-05,NA,NA,2314
"NPPA",6.87940324639591e-05,NA,NA,2315
"YWHAE",5.27209089691283e-05,NA,NA,2316
"BGLAP",4.75758252550529e-05,NA,NA,2317
"BACE1",8.52952600430834e-05,NA,NA,2318
"YWHAE",5.27209089691283e-05,NA,NA,2319
"PROM1",8.72252997797807e-05,NA,NA,2320
"OPRM1",3.64324847984543e-05,NA,NA,2321
"CDH5",5.15640074961743e-05,NA,NA,2322
"FURIN",7.59490133551699e-05,NA,NA,2323
"GRIN1",3.40734457203729e-05,NA,NA,2324
"GDNF",4.43617653551609e-05,NA,NA,2325
"SYP",4.05056094484602e-05,NA,NA,2326
"MAPK9",2.50741756256945e-05,NA,NA,2327
"PARK7",0.000125159278041354,NA,NA,2328
"PRDX1",3.34313815749665e-05,NA,NA,2329
"CYP2C19",9.85727649382984e-06,NA,NA,2330
"SYP",4.05056094484602e-05,NA,NA,2331
"CDH5",5.15640074961743e-05,NA,NA,2332
"TYR",5.85059584152781e-05,NA,NA,2333
"TYR",5.85059584152781e-05,NA,NA,2334
"TYR",5.85059584152781e-05,NA,NA,2335
"SLC6A4",3.79320118625293e-05,NA,NA,2336
"PTK2B",4.84330888517182e-05,NA,NA,2337
"SCD",4.52177280759747e-05,NA,NA,2338
"SIRT3",3.21461998868955e-05,NA,NA,2339
"SCD",4.52177280759747e-05,NA,NA,2340
"CDH5",5.15640074961743e-05,NA,NA,2341
"GRIN1",3.40734457203729e-05,NA,NA,2342
"CDH5",5.15640074961743e-05,NA,NA,2343
"SIRT3",3.21461998868955e-05,NA,NA,2344
"BACE1",8.52952600430834e-05,NA,NA,2345
"ADRB2",5.20800805603461e-05,NA,NA,2346
"PTK2B",4.84330888517182e-05,NA,NA,2347
"CACNA1D",2.73431282318271e-05,NA,NA,2348
"DRD1",3.51444557140645e-05,NA,NA,2349
"RXRA",4.69340855130396e-05,NA,NA,2350
"CACNA1D",2.73431282318271e-05,NA,NA,2351
"ACE2",4.28639055607416e-05,NA,NA,2352
"FOXM1",4.56473397145718e-05,NA,NA,2353
"BGLAP",4.75758252550529e-05,NA,NA,2354
"XDH",3.45048671577253e-05,NA,NA,2355
"NR1I2",1.90731135452094e-05,NA,NA,2356
"PTGS1",0.00013715127039482,NA,NA,2357
"FURIN",7.59490133551699e-05,NA,NA,2358
"DRD1",3.51444557140645e-05,NA,NA,2359
"MAP1LC3B",7.2780883846546e-05,NA,NA,2360
"SIRT3",3.21461998868955e-05,NA,NA,2361
"F2",4.26464510216995e-05,NA,NA,2362
"MAPK9",2.50741756256945e-05,NA,NA,2363
"NPPA",6.87940324639591e-05,NA,NA,2364
"NOS1",3.27904871741946e-05,NA,NA,2365
"SLC6A4",3.79320118625293e-05,NA,NA,2366
"ACE2",4.28639055607416e-05,NA,NA,2367
"NPPA",6.87940324639591e-05,NA,NA,2368
"SCD",4.52177280759747e-05,NA,NA,2369
"BACE1",8.52952600430834e-05,NA,NA,2370
"MAPK9",2.50741756256945e-05,NA,NA,2371
"TYR",5.85059584152781e-05,NA,NA,2372
"ADRB2",5.20800805603461e-05,NA,NA,2373
"SIRT3",3.21461998868955e-05,NA,NA,2374
"PRDX1",3.34313815749665e-05,NA,NA,2375
"MAP1LC3B",7.2780883846546e-05,NA,NA,2376
"CYP2C9",5.56338081605379e-05,NA,NA,2377
"F2",4.26464510216995e-05,NA,NA,2378
"FURIN",7.59490133551699e-05,NA,NA,2379
"HDAC4",5.44348967649322e-05,NA,NA,2380
"TFAM",5.78635194188326e-05,NA,NA,2381
"ACE2",4.28639055607416e-05,NA,NA,2382
"HTR2A",5.55034523141984e-05,NA,NA,2383
"NOS2",3.943477620727e-05,NA,NA,2384
"MAP1LC3B",7.2780883846546e-05,NA,NA,2385
"YWHAE",5.27209089691283e-05,NA,NA,2386
"RYR2",7.43591070004879e-05,NA,NA,2387
"MAPK9",2.50741756256945e-05,NA,NA,2388
"CDH5",5.15640074961743e-05,NA,NA,2389
"CACNA1D",2.73431282318271e-05,NA,NA,2390
"ADRB2",5.20800805603461e-05,NA,NA,2391
"NCF1",1.9073420110427e-05,NA,NA,2392
"DRD1",3.51444557140645e-05,NA,NA,2393
"CYP7A1",4.35031253905871e-05,NA,NA,2394
"NR1I2",1.90731135452094e-05,NA,NA,2395
"SYP",4.05056094484602e-05,NA,NA,2396
"SLC6A4",3.79320118625293e-05,NA,NA,2397
"TFAM",5.78635194188326e-05,NA,NA,2398
"NOS2",3.943477620727e-05,NA,NA,2399
"CYP2C19",9.85727649382984e-06,NA,NA,2400
"CYP2D6",7.21328416918299e-05,NA,NA,2401
"OPRM1",3.64324847984543e-05,NA,NA,2402
"FOXM1",4.56473397145718e-05,NA,NA,2403
"AFP",3.85757209503401e-05,NA,NA,2404
"NR1I2",1.90731135452094e-05,NA,NA,2405
"NOS2",3.943477620727e-05,NA,NA,2406
"RAC1",3.00029977275962e-05,NA,NA,2407
"GRIN1",3.40734457203729e-05,NA,NA,2408
"CYP7A1",4.35031253905871e-05,NA,NA,2409
"UGT1A1",4.9502686584324e-05,NA,NA,2410
"PRKCB",3.04319119845964e-05,NA,NA,2411
"CYP2C9",5.56338081605379e-05,NA,NA,2412
"MAP1LC3B",7.2780883846546e-05,NA,NA,2413
"RXRA",4.69340855130396e-05,NA,NA,2414
"PTK2B",4.84330888517182e-05,NA,NA,2415
"SLC6A3",3.24894408255672e-05,NA,NA,2416
"GRIN1",3.40734457203729e-05,NA,NA,2417
"GRIN1",3.40734457203729e-05,NA,NA,2418
"SYP",4.05056094484602e-05,NA,NA,2419
"GDNF",4.43617653551609e-05,NA,NA,2420
"SLC6A4",3.79320118625293e-05,NA,NA,2421
"DPP4",3.42910215563874e-05,NA,NA,2422
"NOS1",3.27904871741946e-05,NA,NA,2423
"PTK2B",4.84330888517182e-05,NA,NA,2424
"NR1I2",1.90731135452094e-05,NA,NA,2425
"PTGS1",0.00013715127039482,NA,NA,2426
"SLC6A4",3.79320118625293e-05,NA,NA,2427
"PRDX1",3.34313815749665e-05,NA,NA,2428
"NR1I2",1.90731135452094e-05,NA,NA,2429
"SCD",4.52177280759747e-05,NA,NA,2430
"ADRB2",5.20800805603461e-05,NA,NA,2431
"MAPK9",2.50741756256945e-05,NA,NA,2432
"XDH",3.45048671577253e-05,NA,NA,2433
"CACNA1D",2.73431282318271e-05,NA,NA,2434
"XDH",3.45048671577253e-05,NA,NA,2435
"HTR2A",5.55034523141984e-05,NA,NA,2436
"LPL",4.9933453493356e-05,NA,NA,2437
"HDAC4",5.44348967649322e-05,NA,NA,2438
"FURIN",7.59490133551699e-05,NA,NA,2439
"RYR2",7.43591070004879e-05,NA,NA,2440
"PRDX1",3.34313815749665e-05,NA,NA,2441
"ADRB2",5.20800805603461e-05,NA,NA,2442
"ADRB2",5.20800805603461e-05,NA,NA,2443
